benchmark,threads,gpu_blocks,partition,kernel_time_ms,alloc_time_ms,init_time_ms,dealloc_time_ms
HSTO,32,8,0.0,5.713376,0.059904,34.728352,0.589792
HSTO,32,8,0.1,5.767456,0.077568,36.952095,NA
HSTO,32,8,0.25,6.307147,0.0696,33.108959,0.432352
HSTO,32,8,0.5,6.302009,0.057568,33.684799,0.394496
HSTO,32,8,0.75,6.42451,0.087104,33.961407,0.414976
HSTO,32,8,0.9,6.446973,0.060128,34.020542,NA
HSTO,32,8,1.0,6.418005,0.067968,33.861473,0.363296
HSTO,32,16,0.0,5.378667,0.060672,34.916927,0.429856
HSTO,32,16,0.1,5.348563,0.071872,37.514336,NA
HSTO,32,16,0.25,6.456725,0.07824,41.100479,0.380544
HSTO,32,16,0.5,6.408865,0.057024,34.243137,0.369536
HSTO,32,16,0.75,6.301406,0.06096,33.729088,0.37488
HSTO,32,16,0.9,6.380492,0.061696,35.067936,NA
HSTO,32,16,1.0,6.488399,0.060576,33.886112,0.383008
HSTO,32,32,0.0,5.426226,0.066944,33.496223,0.448
HSTO,32,32,0.1,5.376357,0.055008,33.156063,NA
HSTO,32,32,0.25,6.348495,0.061952,35.00304,0.386624
HSTO,32,32,0.5,6.299966,0.059008,33.501793,0.452704
HSTO,32,32,0.75,6.350027,0.073472,35.917889,0.39024
HSTO,32,32,0.9,6.445062,0.059168,34.356895,NA
HSTO,32,32,1.0,6.49272,0.057056,33.956993,0.35216
HSTO,32,64,0.0,5.412078,0.066048,33.201218,0.40768
HSTO,32,64,0.1,5.378383,0.062496,33.823456,NA
HSTO,32,64,0.25,6.323156,0.070784,34.30323,0.398144
HSTO,32,64,0.5,6.332263,0.05824,36.736736,0.397952
HSTO,32,64,0.75,6.351949,0.066688,34.139904,0.428416
HSTO,32,64,0.9,6.329009,0.069728,33.087486,NA
HSTO,32,64,1.0,6.349165,0.062016,34.435135,0.525504
HSTO,64,8,0.0,7.960714,0.059296,34.148193,0.402432
HSTO,64,8,0.1,7.915643,0.069888,33.635391,NA
HSTO,64,8,0.25,8.298347,0.06976,34.912514,0.39552
HSTO,64,8,0.5,8.422892,0.0592,47.180992,0.419648
HSTO,64,8,0.75,8.41618,0.055424,33.100895,0.409696
HSTO,64,8,0.9,8.547711,0.066784,33.9104,NA
HSTO,64,8,1.0,8.434328,0.063744,32.782303,0.379264
HSTO,64,16,0.0,7.60937,0.090976,33.83411,0.41248
HSTO,64,16,0.1,7.490667,0.05952,34.325375,NA
HSTO,64,16,0.25,8.184411,0.05904,33.917664,0.41264
HSTO,64,16,0.5,8.384546,0.060576,34.827934,0.409024
HSTO,64,16,0.75,8.458645,0.057568,34.255234,0.401056
HSTO,64,16,0.9,8.63464,0.061728,33.380672,NA
HSTO,64,16,1.0,8.450815,0.06128,34.081985,0.406592
HSTO,64,32,0.0,7.607907,0.056448,34.107777,0.436992
HSTO,64,32,0.1,7.564112,0.060608,33.850178,NA
HSTO,64,32,0.25,8.269451,0.0736,34.665249,0.393696
HSTO,64,32,0.5,8.500811,0.059168,33.179169,0.43728
HSTO,64,32,0.75,8.39239,0.0608,33.053696,0.404672
HSTO,64,32,0.9,8.546397,0.062016,33.860607,NA
HSTO,64,32,1.0,8.388005,0.060064,33.348991,0.396928
HSTO,64,64,0.0,7.586662,0.059776,33.092831,0.375488
HSTO,64,64,0.1,7.579952,0.060832,33.549953,NA
HSTO,64,64,0.25,8.170727,0.068032,34.074593,0.408064
HSTO,64,64,0.5,8.397337,0.056128,34.468639,0.399424
HSTO,64,64,0.75,8.467196,0.066112,33.923103,0.390432
HSTO,64,64,0.9,8.477471,0.059584,33.09296,NA
HSTO,64,64,1.0,8.554496,0.068928,33.863262,0.41488
