benchmark,threads,gpu_blocks,partition,cpu_page_faults,gpu_page_faults,htod_migration_mb,dtoh_migration_mb,cpu_pf_data_mb,gpu_pf_data_mb
PAD,16,64,0.9,1721,8930,8.703125,8.703125,6.72265625,34.8828125
PAD,16,64,1.0,25,0,,,0.09765625,0.0
PAD,32,8,0.0,124,194,30.78125,30.71875,0.484375,0.7578125
PAD,32,8,0.1,159,417,32.13671875,32.07421875,0.62109375,1.62890625
PAD,32,8,0.25,171,628,27.65625,27.65234375,0.66796875,2.453125
PAD,32,8,0.5,765,1938,20.88671875,20.88671875,2.98828125,7.5703125
PAD,32,8,0.75,3560,6098,12.78125,12.78125,13.90625,23.8203125
PAD,32,8,0.9,2630,3929,7.69921875,7.6953125,10.2734375,15.34765625
PAD,32,8,1.0,25,0,,,0.09765625,0.0
PAD,32,16,0.0,124,213,30.78125,30.71875,0.484375,0.83203125
PAD,32,16,0.1,177,515,33.6875,33.68359375,0.69140625,2.01171875
PAD,32,16,0.25,181,1054,25.8203125,25.81640625,0.70703125,4.1171875
PAD,32,16,0.5,664,2042,17.73828125,17.734375,2.59375,7.9765625
PAD,32,16,0.75,3795,9996,9.35546875,9.3515625,14.82421875,39.046875
PAD,32,16,0.9,3850,7119,8.90625,8.90234375,15.0390625,27.80859375
PAD,32,16,1.0,25,0,,,0.09765625,0.0
PAD,32,32,0.0,124,172,30.78125,30.71875,0.484375,0.671875
PAD,32,32,0.1,166,1567,31.44921875,31.4453125,0.6484375,6.12109375
PAD,32,32,0.25,192,4137,25.42578125,25.42578125,0.75,16.16015625
PAD,32,32,0.5,755,5398,18.1640625,18.1640625,2.94921875,21.0859375
PAD,32,32,0.75,2713,10404,9.30859375,9.3046875,10.59765625,40.640625
PAD,32,32,0.9,3534,7654,8.859375,8.859375,13.8046875,29.8984375
PAD,32,32,1.0,25,0,,,0.09765625,0.0
PAD,32,64,0.0,124,100,30.78125,30.71875,0.484375,0.390625
PAD,32,64,0.1,172,1825,32.4296875,32.3671875,0.671875,7.12890625
PAD,32,64,0.25,178,3820,26.05859375,26.0546875,0.6953125,14.921875
PAD,32,64,0.5,557,7288,17.7109375,17.70703125,2.17578125,28.46875
PAD,32,64,0.75,3532,15610,9.4296875,9.42578125,13.796875,60.9765625
PAD,32,64,0.9,4084,10590,9.0078125,9.00390625,15.953125,41.3671875
PAD,32,64,1.0,25,0,,,0.09765625,0.0
PAD,64,8,0.0,124,226,30.78125,30.71875,0.484375,0.8828125
PAD,64,8,0.1,159,447,32.02734375,32.0234375,0.62109375,1.74609375
PAD,64,8,0.25,174,1436,27.390625,27.390625,0.6796875,5.609375
PAD,64,8,0.5,187,2153,20.50390625,20.50390625,0.73046875,8.41015625
PAD,64,8,0.75,1757,2980,13.3203125,13.31640625,6.86328125,11.640625
PAD,64,8,0.9,2232,1911,8.26953125,8.265625,8.71875,7.46484375
PAD,64,8,1.0,25,0,,,0.09765625,0.0
PAD,64,16,0.0,124,193,30.78125,30.71875,0.484375,0.75390625
PAD,64,16,0.1,183,538,34.609375,34.60546875,0.71484375,2.1015625
PAD,64,16,0.25,172,2204,25.3984375,25.3984375,0.671875,8.609375
PAD,64,16,0.5,209,4077,17.4453125,17.4453125,0.81640625,15.92578125
PAD,64,16,0.75,1533,5720,9.3046875,9.30078125,5.98828125,22.34375
PAD,64,16,0.9,3418,7448,8.82421875,8.8203125,13.3515625,29.09375
PAD,64,16,1.0,25,0,,,0.09765625,0.0
PAD,64,32,0.0,124,137,30.78125,30.71875,0.484375,0.53515625
PAD,64,32,0.1,170,900,32.765625,32.76171875,0.6640625,3.515625
PAD,64,32,0.25,172,1777,26.0234375,26.01953125,0.671875,6.94140625
PAD,64,32,0.5,225,3495,17.9375,17.93359375,0.87890625,13.65234375
PAD,64,32,0.75,1654,9249,9.3515625,9.2890625,6.4609375,36.12890625
PAD,64,32,0.9,2349,5765,8.82421875,8.82421875,9.17578125,22.51953125
PAD,64,32,1.0,25,0,,,0.09765625,0.0
PAD,64,64,0.0,124,93,30.78125,30.71875,0.484375,0.36328125
PAD,64,64,0.1,160,1521,32.65625,32.59375,0.625,5.94140625
PAD,64,64,0.25,178,3564,26.38671875,26.32421875,0.6953125,13.921875
PAD,64,64,0.5,210,7287,18.296875,18.234375,0.8203125,28.46484375
PAD,64,64,0.75,1803,7551,9.421875,9.421875,7.04296875,29.49609375
PAD,64,64,0.9,4421,7068,9.25,9.24609375,17.26953125,27.609375
PAD,64,64,1.0,25,0,,,0.09765625,0.0
