benchmark,threads,gpu_blocks,partition,cpu_page_faults,gpu_page_faults,htod_migration_mb,dtoh_migration_mb,cpu_pf_data_mb,gpu_pf_data_mb
HSTO,16,16,0.75,338,9541,29.8046875,29.8046875,1.3203125,37.26953125
HSTO,16,16,0.9,197,5201,27.0546875,27.0546875,0.76953125,20.31640625
HSTO,16,16,1.0,239,10142,27.3828125,27.3828125,0.93359375,39.6171875
HSTO,16,32,0.0,256,16755,29.09765625,29.09765625,1.0,65.44921875
HSTO,16,32,0.1,151,13487,29.375,29.375,0.58984375,52.68359375
HSTO,16,32,0.25,249,17871,28.6953125,28.6953125,0.97265625,69.80859375
HSTO,16,32,0.5,435,22596,25.6171875,25.6171875,1.69921875,88.265625
HSTO,16,32,0.75,343,27008,28.90234375,28.90234375,1.33984375,105.5
HSTO,16,32,0.9,666,21528,26.71875,26.71875,2.6015625,84.09375
HSTO,16,32,1.0,295,24649,28.89453125,28.89453125,1.15234375,96.28515625
HSTO,16,64,0.0,257,20009,28.5234375,28.5234375,1.00390625,78.16015625
HSTO,16,64,0.1,166,21464,27.75390625,27.75390625,0.6484375,83.84375
HSTO,16,64,0.25,309,42647,28.19921875,28.19921875,1.20703125,166.58984375
HSTO,16,64,0.5,152,19714,26.3125,26.3125,0.59375,77.0078125
HSTO,16,64,0.75,359,31052,27.22265625,27.22265625,1.40234375,121.296875
HSTO,16,64,0.9,489,32488,28.765625,28.765625,1.91015625,126.90625
HSTO,16,64,1.0,159,17892,22.2109375,22.2109375,0.62109375,69.890625
HSTO,32,8,0.0,330,4548,31.53125,31.53125,1.2890625,17.765625
HSTO,32,8,0.1,322,4455,25.234375,25.234375,1.2578125,17.40234375
HSTO,32,8,0.25,351,4790,33.48046875,33.48046875,1.37109375,18.7109375
HSTO,32,8,0.5,393,5963,30.08203125,30.08203125,1.53515625,23.29296875
HSTO,32,8,0.75,536,7055,29.625,29.625,2.09375,27.55859375
HSTO,32,8,0.9,420,4915,33.890625,33.890625,1.640625,19.19921875
HSTO,32,8,1.0,263,2236,27.3359375,27.3359375,1.02734375,8.734375
HSTO,32,16,0.0,254,10335,30.34765625,30.34765625,0.9921875,40.37109375
HSTO,32,16,0.1,429,10274,31.8515625,31.8515625,1.67578125,40.1328125
HSTO,32,16,0.25,181,4132,28.296875,28.296875,0.70703125,16.140625
HSTO,32,16,0.5,338,15672,31.47265625,31.47265625,1.3203125,61.21875
HSTO,32,16,0.75,214,7366,29.74609375,29.74609375,0.8359375,28.7734375
HSTO,32,16,0.9,307,13802,29.79296875,29.79296875,1.19921875,53.9140625
HSTO,32,16,1.0,156,6272,25.59375,25.59375,0.609375,24.5
HSTO,32,32,0.0,232,17130,31.34375,31.34375,0.90625,66.9140625
HSTO,32,32,0.1,171,8496,28.82421875,28.82421875,0.66796875,33.1875
HSTO,32,32,0.25,407,19006,31.86328125,31.86328125,1.58984375,74.2421875
HSTO,32,32,0.5,242,19155,28.78125,28.78125,0.9453125,74.82421875
HSTO,32,32,0.75,377,18141,28.5859375,28.5859375,1.47265625,70.86328125
HSTO,32,32,0.9,261,23403,28.75,28.75,1.01953125,91.41796875
HSTO,32,32,1.0,206,13204,26.02734375,26.02734375,0.8046875,51.578125
HSTO,32,64,0.0,305,23217,27.9453125,27.9453125,1.19140625,90.69140625
HSTO,32,64,0.1,265,38737,29.66015625,29.66015625,1.03515625,151.31640625
HSTO,32,64,0.25,364,25145,31.47265625,31.47265625,1.421875,98.22265625
HSTO,32,64,0.5,214,37923,27.66796875,27.66796875,0.8359375,148.13671875
HSTO,32,64,0.75,190,20344,27.0625,27.0625,0.7421875,79.46875
HSTO,32,64,0.9,199,31293,27.96875,27.96875,0.77734375,122.23828125
HSTO,32,64,1.0,263,28583,30.40234375,30.40234375,1.02734375,111.65234375
HSTO,64,8,0.0,354,5337,34.30078125,34.30078125,1.3828125,20.84765625
HSTO,64,8,0.1,411,5887,30.70703125,30.70703125,1.60546875,22.99609375
HSTO,64,8,0.25,358,5878,31.65234375,31.65234375,1.3984375,22.9609375
HSTO,64,8,0.5,422,6665,32.984375,32.984375,1.6484375,26.03515625
HSTO,64,8,0.75,187,2589,28.375,28.375,0.73046875,10.11328125
HSTO,64,8,0.9,388,4697,30.78125,30.78125,1.515625,18.34765625
HSTO,64,8,1.0,259,4366,32.46875,32.46875,1.01171875,17.0546875
HSTO,64,16,0.0,292,10426,32.01171875,32.01171875,1.140625,40.7265625
