benchmark,threads,gpu_blocks,partition,kernel_time_ms,alloc_time_ms,init_time_ms,dealloc_time_ms
RSCD,16,64,1.0,20.19453,5.156384,5.24048,0.439584
RSCD,32,8,0.0,4.054809,4.975104,4.794432,0.449216
RSCD,32,8,0.1,11.963036,4.654144,5.483488,0.495712
RSCD,32,8,0.25,19.441099,4.267296,4.99792,0.507616
RSCD,32,8,0.5,21.296499,4.60208,5.173152,0.560832
RSCD,32,8,0.75,21.14278,4.838912,5.036512,0.484416
RSCD,32,8,0.9,21.724684,5.057184,5.064736,0.493024
RSCD,32,8,1.0,15.446688,4.933696,5.544672,0.402784
RSCD,32,16,0.0,4.17945,5.253408,4.610272,0.444832
RSCD,32,16,0.1,10.672785,5.431552,5.127104,0.456032
RSCD,32,16,0.25,19.159504,5.067008,5.113728,0.519456
RSCD,32,16,0.5,22.402233,5.323648,5.280928,0.470176
RSCD,32,16,0.75,21.031839,5.341632,5.34176,0.563616
RSCD,32,16,0.9,21.021349,5.311136,5.277312,0.533888
RSCD,32,16,1.0,16.216747,5.659744,5.074112,0.395552
RSCD,32,32,0.0,4.195515,5.735136,4.70032,0.563072
RSCD,32,32,0.1,6.123575,3.680768,4.202016,0.512544
RSCD,32,32,0.25,17.41881,5.051456,5.158464,0.533696
RSCD,32,32,0.5,21.826817,5.242592,5.185472,0.456416
RSCD,32,32,0.75,21.648752,5.124192,5.283168,0.387392
RSCD,32,32,0.9,24.588102,3.607712,3.81408,0.422048
RSCD,32,32,1.0,15.013965,3.166464,4.247552,0.317408
RSCD,32,64,0.0,3.289085,4.111264,3.930112,0.36576
RSCD,32,64,0.1,14.265752,3.669248,3.761024,0.380384
RSCD,32,64,0.25,17.119093,4.122304,3.958912,0.225408
RSCD,32,64,0.5,24.014391,3.860992,3.821184,0.439136
RSCD,32,64,0.75,23.59197,4.462176,3.947744,0.45568
RSCD,32,64,0.9,19.386497,5.116608,5.483104,0.48032
RSCD,32,64,1.0,15.77065,4.671648,5.449024,0.414848
RSCD,64,8,0.0,8.009562,4.518912,4.519264,0.473504
RSCD,64,8,0.1,16.33707,5.156096,4.93488,0.536736
RSCD,64,8,0.25,16.077291,5.315488,4.499616,0.484224
RSCD,64,8,0.5,22.333593,4.831808,4.445632,0.529248
RSCD,64,8,0.75,25.969311,1.187232,3.419712,0.500224
RSCD,64,8,0.9,21.511814,2.511104,3.756544,0.47248
RSCD,64,8,1.0,14.695592,4.88336,5.13264,0.415712
RSCD,64,16,0.0,8.033203,4.496352,4.950048,0.578208
RSCD,64,16,0.1,13.522673,5.275392,4.690784,0.480224
RSCD,64,16,0.25,19.215023,5.287712,5.260928,0.546656
RSCD,64,16,0.5,14.959679,3.74832,5.060768,0.544896
RSCD,64,16,0.75,23.447844,2.72608,4.816352,0.290432
RSCD,64,16,0.9,23.046673,5.0928,5.221824,0.490592
RSCD,64,16,1.0,14.804639,5.455872,5.10816,0.431712
RSCD,64,32,0.0,7.80861,5.173248,4.817504,0.526016
RSCD,64,32,0.1,15.504077,4.865312,5.210432,0.329408
RSCD,64,32,0.25,13.498578,2.64464,3.473408,0.542784
RSCD,64,32,0.5,21.179874,5.491872,5.462112,0.510496
RSCD,64,32,0.75,23.524269,5.142752,5.586144,0.480416
RSCD,64,32,0.9,22.448648,5.000672,5.275232,0.28656
RSCD,64,32,1.0,14.354141,5.325536,5.420128,0.434016
RSCD,64,64,0.0,8.042547,2.35392,3.834752,0.526688
RSCD,64,64,0.1,13.387891,4.860928,5.103456,0.491552
RSCD,64,64,0.25,21.549461,4.858464,5.113984,0.480352
RSCD,64,64,0.5,25.49766,5.00432,5.137504,0.4904
RSCD,64,64,0.75,25.469711,4.83856,4.896544,0.513024
RSCD,64,64,0.9,24.834187,5.064448,4.570976,0.484736
RSCD,64,64,1.0,14.531168,4.886272,5.613632,0.439936
