benchmark,threads,gpu_blocks,partition,kernel_time_ms,alloc_time_ms,init_time_ms,dealloc_time_ms
HSTI,16,64,1.0,3.089782,0.140032,62.208191,0.37008
HSTI,32,8,0.0,4.244525,0.143424,61.240097,0.37856
HSTI,32,8,0.1,4.959734,0.13056,59.627327,0.420384
HSTI,32,8,0.25,4.494306,0.126912,61.698879,0.579232
HSTI,32,8,0.5,4.489901,0.148128,62.830559,0.745824
HSTI,32,8,0.75,4.592216,0.138944,62.309536,0.401824
HSTI,32,8,0.9,5.316699,0.126336,63.020191,0.402208
HSTI,32,8,1.0,4.685029,0.1352,62.023167,0.38624
HSTI,32,16,0.0,4.149099,0.133216,62.398624,0.365792
HSTI,32,16,0.1,5.127679,0.128768,63.310081,0.477984
HSTI,32,16,0.25,4.336024,0.131744,63.809536,0.393088
HSTI,32,16,0.5,4.340608,0.13632,58.454754,0.393888
HSTI,32,16,0.75,4.474493,0.149824,62.69939,0.405472
HSTI,32,16,0.9,5.48013,0.13344,62.643841,0.411808
HSTI,32,16,1.0,4.694036,0.145184,61.408798,0.379264
HSTI,32,32,0.0,4.232538,0.129248,61.906975,0.426144
HSTI,32,32,0.1,4.765546,0.12912,62.610306,0.458272
HSTI,32,32,0.25,4.297981,0.149664,64.308388,0.383328
HSTI,32,32,0.5,4.344077,0.132864,62.381695,0.400896
HSTI,32,32,0.75,4.359532,0.128384,63.787617,0.383424
HSTI,32,32,0.9,5.265868,0.158048,60.458271,0.469088
HSTI,32,32,1.0,4.501461,0.142368,61.085121,0.419904
HSTI,32,64,0.0,4.193326,0.122976,65.055489,0.448032
HSTI,32,64,0.1,4.875664,0.12736,60.876545,0.425344
HSTI,32,64,0.25,4.400487,0.142848,65.084351,0.392544
HSTI,32,64,0.5,4.381627,0.132576,63.302433,0.388
HSTI,32,64,0.75,4.453458,0.130656,62.221119,0.382976
HSTI,32,64,0.9,5.229093,0.133984,62.343426,0.415904
HSTI,32,64,1.0,4.532093,0.139808,64.139458,0.3496
HSTI,64,8,0.0,7.98613,0.137184,60.401249,0.76736
HSTI,64,8,0.1,9.258379,0.139712,62.393887,0.810624
HSTI,64,8,0.25,8.155869,0.140352,60.581665,0.726208
HSTI,64,8,0.5,8.28398,0.1496,64.919106,0.60048
HSTI,64,8,0.75,8.218027,0.132256,61.502785,0.528
HSTI,64,8,0.9,9.186082,0.130336,64.955902,0.621312
HSTI,64,8,1.0,8.287844,0.132544,64.931168,0.651936
HSTI,64,16,0.0,7.935003,0.186944,62.447105,0.767168
HSTI,64,16,0.1,8.987988,0.147648,61.678272,0.699456
HSTI,64,16,0.25,8.353933,0.151296,60.593922,0.807328
HSTI,64,16,0.5,8.090324,0.138048,60.166977,0.705792
HSTI,64,16,0.75,6.707432,0.100288,58.750305,0.292352
HSTI,64,16,0.9,7.576222,0.098944,60.601982,0.438336
HSTI,64,16,1.0,6.741477,0.095168,60.102432,0.316
HSTI,64,32,0.0,6.344254,0.094624,57.919807,0.431904
HSTI,64,32,0.1,7.333085,0.096544,58.933983,0.704896
HSTI,64,32,0.25,6.458801,0.095584,58.677921,0.31504
HSTI,64,32,0.5,6.67255,0.108128,56.998016,0.310048
HSTI,64,32,0.75,6.631513,0.093472,65.742241,0.605888
HSTI,64,32,0.9,7.248829,0.093408,57.44128,0.418848
HSTI,64,32,1.0,6.743354,0.095232,58.722206,0.517568
HSTI,64,64,0.0,5.026626,0.095552,57.371487,0.322688
HSTI,64,64,0.1,7.447778,0.096256,58.718048,0.727392
HSTI,64,64,0.25,6.714057,0.099744,60.531296,0.313696
HSTI,64,64,0.5,7.116829,0.10336,59.117313,0.40816
HSTI,64,64,0.75,7.923881,0.128,63.270081,0.69616
HSTI,64,64,0.9,9.284419,0.118624,60.38448,0.70544
HSTI,64,64,1.0,8.433158,0.13456,59.085537,0.457312
