benchmark,threads,gpu_blocks,partition,kernel_time_ms,alloc_time_ms,init_time_ms,dealloc_time_ms
BS,32,8,0.75,11.033545,0.139616,2.6176,0.363616
BS,32,8,0.9,12.295464,0.15184,1.967744,0.385568
BS,32,8,1.0,12.994298,0.140928,4.280704,0.335616
BS,32,16,0.0,4.076107,0.138208,4.206112,0.318528
BS,32,16,0.1,4.914983,0.142592,4.063936,0.4128
BS,32,16,0.25,5.641495,0.132576,4.502624,0.379456
BS,32,16,0.5,8.499281,0.136384,4.567904,0.370528
BS,32,16,0.75,11.036409,0.141216,4.595328,0.398176
BS,32,16,0.9,12.307844,0.15888,2.675392,0.34688
BS,32,16,1.0,12.8832,0.164192,2.6288,0.35232
BS,32,32,0.0,3.938211,0.142112,4.104544,0.32128
BS,32,32,0.1,4.807397,0.1608,4.849984,0.354144
BS,32,32,0.25,5.327748,0.138784,4.668992,0.386112
BS,32,32,0.5,8.395466,0.14624,4.641504,0.368928
BS,32,32,0.75,9.254492,0.132736,4.138528,0.356
BS,32,32,0.9,11.795561,0.142656,3.247232,0.362848
BS,32,32,1.0,13.124983,0.171008,2.38352,0.32496
BS,32,64,0.0,3.994816,0.166112,2.464224,0.327456
BS,32,64,0.1,5.097118,0.130912,4.32688,0.343744
BS,32,64,0.25,5.640365,0.137696,3.402144,0.401952
BS,32,64,0.5,8.69615,0.142656,4.368096,0.360768
BS,32,64,0.75,11.524363,0.14496,3.997888,0.36112
BS,32,64,0.9,12.754245,0.139584,5.26464,0.358496
BS,32,64,1.0,13.105085,0.129792,3.933792,0.314528
BS,64,8,0.0,7.853364,0.141344,2.707808,0.328736
BS,64,8,0.1,8.323497,0.13952,2.727104,0.428064
BS,64,8,0.25,9.110327,0.144768,4.511744,0.41248
BS,64,8,0.5,9.276637,0.133792,4.325824,0.362432
BS,64,8,0.75,11.791445,0.134848,4.661088,0.3728
BS,64,8,0.9,12.813087,0.141824,4.886688,0.382272
BS,64,8,1.0,13.020541,0.148288,5.246016,0.318528
BS,64,16,0.0,7.573328,0.142688,1.638144,0.336896
BS,64,16,0.1,8.499474,0.137696,2.482368,0.375424
BS,64,16,0.25,9.159458,0.153376,4.561504,0.403552
BS,64,16,0.5,9.021281,0.139776,3.439936,0.353696
BS,64,16,0.75,11.166928,0.142464,4.22608,0.3672
BS,64,16,0.9,11.389454,0.158816,3.603808,0.365536
BS,64,16,1.0,12.236021,0.147232,4.324672,0.321312
BS,64,32,0.0,7.680495,0.150912,1.807328,0.323552
BS,64,32,0.1,8.525065,0.139808,2.291776,0.40816
BS,64,32,0.25,9.217299,0.131392,4.385856,0.355488
BS,64,32,0.5,9.289846,0.137408,3.504832,0.39616
BS,64,32,0.75,10.149639,0.134656,4.63248,0.367584
BS,64,32,0.9,13.097514,0.139712,3.891744,0.35888
BS,64,32,1.0,12.897746,0.136768,4.134624,0.318784
BS,64,64,0.0,7.784664,0.129856,2.492096,0.353664
BS,64,64,0.1,8.402787,0.140224,2.4528,0.413952
BS,64,64,0.25,9.326968,0.14288,4.892032,0.362368
BS,64,64,0.5,9.277395,0.135136,3.64768,0.434752
BS,64,64,0.75,9.90568,0.151264,4.017696,0.387104
BS,64,64,0.9,12.568804,0.156448,4.088544,0.395424
BS,64,64,1.0,12.135039,0.13728,4.06016,0.31312
