benchmark,threads,gpu_blocks,partition,kernel_time_ms,alloc_time_ms,init_time_ms,dealloc_time_ms
RSCD,16,64,1.0,10.692519,4.527872,3.558688,0.232832
RSCD,32,8,0.0,1.732565,2.831744,2.320224,0.267168
RSCD,32,8,0.1,2.386407,3.439232,2.502784,0.264992
RSCD,32,8,0.25,3.023003,3.279072,2.470784,0.25904
RSCD,32,8,0.5,4.118968,2.681408,2.37072,0.26944
RSCD,32,8,0.75,5.315902,2.687232,2.10656,0.264288
RSCD,32,8,0.9,5.804114,3.248512,2.212064,0.28176
RSCD,32,8,1.0,6.273648,2.556736,2.071072,0.24992
RSCD,32,16,0.0,1.710647,2.869152,2.257568,0.262592
RSCD,32,16,0.1,2.410286,3.266688,2.46176,0.264768
RSCD,32,16,0.25,3.027241,2.607072,2.109472,0.25488
RSCD,32,16,0.5,4.044293,2.988864,2.134272,0.262784
RSCD,32,16,0.75,5.339472,5.7808,5.335584,0.263296
RSCD,32,16,0.9,5.965008,2.848352,2.254752,0.266688
RSCD,32,16,1.0,6.355062,4.230464,2.318336,0.265312
RSCD,32,32,0.0,1.741389,2.916288,3.33232,0.263936
RSCD,32,32,0.1,2.453411,3.935104,2.48752,0.274624
RSCD,32,32,0.25,2.954435,2.825376,2.454368,0.268256
RSCD,32,32,0.5,4.197559,3.183104,2.204832,0.247424
RSCD,32,32,0.75,5.292253,2.686368,3.127456,0.246912
RSCD,32,32,0.9,6.017776,2.516576,2.874048,0.285408
RSCD,32,32,1.0,6.260065,2.583936,2.116288,0.25824
RSCD,32,64,0.0,1.732045,2.499392,2.151136,0.264512
RSCD,32,64,0.1,2.499105,4.430496,2.313792,0.263744
RSCD,32,64,0.25,3.007359,3.086528,2.498752,0.249728
RSCD,32,64,0.5,4.155892,2.75296,2.29824,0.258912
RSCD,32,64,0.75,5.149091,3.08416,2.271168,0.250848
RSCD,32,64,0.9,5.838237,2.9,2.031648,0.25264
RSCD,32,64,1.0,6.24245,3.712992,2.37456,0.261792
RSCD,64,8,0.0,3.353919,3.358272,2.583424,0.301216
RSCD,64,8,0.1,4.197171,3.820128,2.267456,0.271744
RSCD,64,8,0.25,4.66504,2.611456,2.30032,0.29568
RSCD,64,8,0.5,4.838738,2.90528,2.359232,0.281888
RSCD,64,8,0.75,5.261901,2.682464,2.139104,0.309408
RSCD,64,8,0.9,5.669667,3.91072,3.135872,0.30384
RSCD,64,8,1.0,5.982161,3.788864,2.368512,0.26896
RSCD,64,16,0.0,3.211041,3.063904,2.247072,0.276032
RSCD,64,16,0.1,4.048195,2.495488,2.238208,0.278272
RSCD,64,16,0.25,4.552578,2.584064,2.29264,0.267456
RSCD,64,16,0.5,4.868483,2.376768,2.643072,0.305856
RSCD,64,16,0.75,5.349281,3.3536,2.131904,0.270752
RSCD,64,16,0.9,5.638545,2.952448,2.365824,0.287808
RSCD,64,16,1.0,5.783476,2.872032,2.311104,0.264224
RSCD,64,32,0.0,3.35361,2.7976,2.279328,0.277088
RSCD,64,32,0.1,4.101566,2.541472,2.256576,0.293472
RSCD,64,32,0.25,4.380809,3.229376,2.658112,0.293248
RSCD,64,32,0.5,4.917801,3.546336,2.312544,0.274656
RSCD,64,32,0.75,5.400051,3.45168,2.206816,0.275552
RSCD,64,32,0.9,5.678855,3.122624,2.263008,0.271808
RSCD,64,32,1.0,5.745435,2.945216,2.21328,0.294912
RSCD,64,64,0.0,3.307499,3.017792,2.199904,0.268672
RSCD,64,64,0.1,4.172248,3.137728,2.49136,0.28912
RSCD,64,64,0.25,4.798926,2.736064,2.309888,0.299136
RSCD,64,64,0.5,4.805822,3.065472,2.216512,0.29616
RSCD,64,64,0.75,5.246316,4.623776,4.031808,0.283712
RSCD,64,64,0.9,5.642505,4.149952,2.36256,0.27552
RSCD,64,64,1.0,5.746305,2.778656,2.407744,0.261216
